product_id,store_id,featured,product_name,unit,sales,cost_price,sell_price1,sell_price2,sell_price3,stock,stock_min,sold
 BR0333 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 945 5kg,kaleng,null,143000,159000,159000,158000,3,3,0
 BR0467 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Futklep jantung Pvc 3/4,pcs,null,10000,20000,20000,20000,18,5,0
BR1305,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,terminal kabel 5m lobang 2,pcs,null,20000,28000,28000,28000,10,4,3
 BR0747 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Loster Kasa  20X25,pc,null,10500,18000,18000,15000,100000000,20,0
 BR0706 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kunci Inggris 12',BH,null,46750,95000,95000,95000,6,3,0
 BR0206 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 946 1/2kg,klg,null,38000,48000,48000,48000,7,1,0
 BR0436 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flok Sok  4X2 D,pcs,null,15000,18000,18000,18000,82,15,0
 BR0363 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 12X7Cm,pcs,null,2724,6000,6000,6000,99999989,50,1
 BR0275 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1525 4.5kg,kaleng,null,63407,75000,75000,72000,0,3,0
 BR0671 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran tembok Pvc Soligen,bh,null,17000,25000,25000,25000,0,5,8
 BR0243 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat plitur boyo 603 1kg,kaleng,null,71000,75000,75000,72000,3,3,0
 BR0481 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gembok Pj 50Mm,pcs,null,25000,37000,37000,37000,19,3,3
 BR0365 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dinabol 8X5Cm,pcs,null,950,2000,2000,2000,99999994,50,0
 BR0382 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop Drat Luar 1'',pcs,null,3000,5000,5000,5000,99999999,10,0
 BR0355 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Corong Topi 4 In,pcs,null,8000,11000,11000,11000,27,5,0
BR1374,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,TERPAL 3X4,lmbr,null,57000,95000,95000,95000,3,2,2
 BR0499 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Gogrin Merah 1,80",lmb,null,55393,70000,70000,63000,41,8,0
 BR0199 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 934 kecil,klg,null,11500,15000,15000,14000,1,1,0
BR1458,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,bak mandi 56x56x56,pcs,null,180000,250000,250000,250000,3,1,0
 BR0062 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avitek putih /sw 1kg,klg,null,35057,48000,48000,45000,10,10,12
 BR0171 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 667 kecil,klg,null,11500,15000,15000,14000,0,2,0
 BR0923 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pintu pvc putih,set,null,160000,199000,199000,190000,4,3,0
 BR0972 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Reng Kayu 2X3 ,btg,null,8500,17000,17000,17000,74,20,27
BR1428,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata bor NACI 5mm,pcs,null,30000,40000,40000,40000,5,5,1
 BR0314 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 8009 5kg,kaleng,null,143000,159000,159000,158000,4,3,0
 BR0291 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1557 4.5kg,kaleng,null,63407,75000,75000,72000,0,3,4
BR1409,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata serut makita,pcs,null,50000,70000,70000,65000,7,2,1
 BR0152 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 194 kecil,klg,null,11500,15000,15000,14000,12,2,0
 BR1185 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 1'' Aw,pcs,null,5500,8000,8000,8000,85,10,0
 BR0496 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,gogrin ijo 2.10,lmb,null,64625,81000,81000,73500,22,8,2
 BR1162 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tang Potong Kramik,pcs,null,26000,35000,35000,35000,19,4,0
 BR0535 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dempul isamu 1 Kg,klg,null,65000,70000,70000,70000,12,5,0
 BR0255 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat plitur propan y16 1kg,kaleng,null,70434,75000,75000,73000,3,2,2
BR1332,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pilok GP 930,klg,null,25000,30000,30000,28000,17,3,0
 BR0336 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 951 5kg,kaleng,null,146642,159000,159000,158000,4,3,0
 BR0238 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat plitur belazo 707 1kg,kaleng,null,80000,95000,95000,90000,6,2,0
 BR0377 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop  Polos 2'',pcs,null,4500,7000,7000,7000,19,10,1
BR1438,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dop polos 2 aw,pcs,null,2000,12000,12000,12000,5,5,0
 BR0344 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Cat Vinilex putih 300 25Kg / Pel,pel,null,674000,750000,750000,740000,2,3,1
 BR0556 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tali Ties  30Cm,pak,null,22000,30000,30000,30000,100000000,1,0
 BR1253 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Avur pvc kecil 1 1/4,pcs,null,8500,20000,20000,19000,30,2,2
 BR0346 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,closet jongkok orta cream,pcs,null,92000,120000,120000,110000,13,3,1
 BR1132 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spul Moderen,pcs,null,6000,10000,10000,10000,37,5,2
 BR1258 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,roda grobak ban mati,pcs,null,80000,130000,130000,120000,3,2,0
 BR0420 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiser  S12 Ecer,pcs,null,800,800,800,800,100000000,5,0
 BR0627 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem Besi 21/2,pcs,null,4000,5000,5000,5000,40,10,0
 BR0506 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gunting Baja Cap Mata,pcs,null,96000,130000,130000,130000,15,5,2
 BR0936 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 2 D,btg,null,53280,67000,67000,63000,43,5,14
 BR1215 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Triplek 12Mm,lmbr,null,110000,130000,130000,120000,9,5,1
 BR0702 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kunci Besi Gagang Bulat 10,bh,null,14000,18000,18000,18000,9,3,0
BR1378,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,stop kontak AC ,pcs,null,25000,39000,39000,39000,6,2,0
 BR0207 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 954 1/2kg,klg,null,38000,48000,48000,48000,6,1,0
BR1288,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avitex SB 1kg ,klg,null,37000,48000,48000,45000,3,2,0
 BR1166 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tarikan laci C 3 kecil,pcs,null,1625,1500,3000,3000,34,5,0
 BR0648 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kramik 40X40 Putih,dus,null,42000,55000,55000,51000,99999970,20,20
 BR0435 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flodrain Stelis muya SD 1003,pcs,null,24000,50000,50000,50000,10,5,2
 BR1000 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Saklar  2 OB,pcs,null,16206,21000,21000,19000,58,5,0
 BR1137 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,T arde kecil,pcs,null,5000,10000,10000,10000,9,5,0
BR1430,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata bor besi biasa 5mm,pcs,null,15000,22000,22000,22000,4,2,0
 BR0775 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Beton  5Mm,pc,null,5500,16000,16000,16000,16,5,1
 BR0230 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko 797 1kg,klg,null,51225,58000,58000,56000,7,4,0
BR0268,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,baut fiser 7cm ecer,pcs,null,800,1000,1000,1000,99999970,1,40
 BR0379 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop  Polos 3',pcs,null,3920,9000,9000,9000,138,10,4
 BR0676 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran tembok pvc yozuri,bh,null,9500,15000,15000,15000,21,5,3
 BR0792 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,mata gerinda bos basah polos,pcs,null,45000,75000,75000,75000,13,3,3
 BR0407 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tipis 3Lobabg Silfer K,psg,null,4000,7000,7000,4000,99999984,12,16
 BR0740 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Lisplang 2,40M X20CM Polos",lmbr,null,27000,44000,44000,40000,58,5,10
 BR0091 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Gipsun 4 Cm,dus,null,33000,55000,55000,50000,4,5,2
 BR1047 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Seng Talang 90Cm,mtr,null,30500,42000,42000,39000,85,50,28
 BR1044 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Seng Gelombang ,lmbr,null,42000,59000,59000,55000,2,10,12
 BR0570 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,karet asbes,pak,null,4000,4000,4000,4000,197,10,2
 BR0389 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ember Besar Oren,pcs,null,11500,15000,15000,15000,118,15,31
 BR0069 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Balok 6X12 Miranti,btg,null,86000,128000,130000,120000,19,5,4
 BR0426 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiser S8  Ecer,pcs,null,500,500,500,500,99999928,5,62
 BR0357 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Damdek ,pcs,null,55000,65000,65000,65000,62,5,1
 BR0574 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kaso 4X6 Miranti,btg,null,29000,40000,40000,37000,99999952,20,85
 BR0494 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gipsun Aplus,lmb,null,41037,50000,53000,50000,228,20,57
 BR1246 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Wiremes 8Ful,lmbr,null,455000,510000,630000,590000,1,3,4
 BR0688 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Biasa 2'',pcs,null,4000,6000,6000,6000,19,12,8
 BR0404 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,engsel tipis 3 lobang silver k,psg,null,4000,7000,7000,4000,99999977,12,10
 BR0432 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flodrain Pvc warna,pcs,null,5000,7000,7000,7000,52,5,1
 BR0568 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kapek Gagang Kayu 2In,pcs,null,4000,6000,6000,4000,60,5,4
 BR0622 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kikir  Bahco,pcs,null,28000,36000,36000,36000,9,5,5
 BR0926 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Listrik Conduit 3M,btg,null,12600,18000,18000,15000,232,20,20
 BR1080 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 1 1/2'' Aw,pcs,null,7200,13000,13000,13000,18,10,0
 BR1081 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 1 1/4'' aw,pcs,null,5000,8000,8000,8000,25,10,0
 BR1083 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 1/2'' AW,pcs,null,1754,3000,3000,3000,99999972,20,16
 BR0531 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Holo Plafon 4X4,btg,null,12250,16000,17000,15000,529,50,121
 BR1014 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sekrap Pcv Kecil 5',pcs,null,1000,3000,3000,3000,43,3,7
 BR0064 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"baja rigan c 0,60 hijau",btg,null,47500,63000,63000,59000,80,20,29
 BR0087 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,skrup kayu 2 in,dus,null,10000,20000,20000,20000,99999997,2,1
 BR0874 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 10Cm Hitam ,dus,null,61000,65000,65000,65000,5,1,0
 BR0390 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ember Kecil Ijo,pcs,null,4500,6500,6500,5500,335,15,19
 BR1205 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tinbet Ecer,kg,null,1200,3000,3000,3000,99999807,15,106
 BR0614 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni Talang 6'',pcs,null,12000,15000,15000,15000,46,5,1
 BR0658 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,kran Angsa Stanlis suv 304,bh,null,68000,110000,110000,110000,4,2,1
 BR0386 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop Drat Set + Tutup 4'',pcs,null,30000,35000,35000,35000,19,5,1
BR1353,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas meter 150,meter,null,4500,6000,6000,6000,22.9,20,25.5
 BR0586 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kawat Las 2,6",kg,null,30500,35000,35000,35000,12.42,2,8.13
 BR0763 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor +  Bos,pc,null,11000,15000,15000,15000,23,10,20
BR1420,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,kain majun,kg,null,23500,30000,30000,28000,13.4,5,0.6
 BR0378 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop  Polos 21/2,pcs,null,5500,8000,8000,8000,1,10,0
 BR0882 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Paku Rifet 3,2Mm Ecer",pcs,null,100,150,150,150,99998897,3,1020
 BR0139 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian SB  kecil,klg,null,10753,15000,15000,14000,15,5,4
 BR0873 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,paku beton 7cm ecer,pcs,null,600,700,700,700,99999897,1,82
BR1400,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,porfix,bh,null,17000,20000,20000,20000,24,5,3
 BR0121 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Bondek 0,70 6M",lmbr,null,510000,612000,630000,594000,13,3,7
 BR0654 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Angsa Fleksibel crom SLG,bh,null,72500,110000,110000,110000,6,5,1
 BR0782 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Beton Tombak 8Mm,pc,null,8050,25000,25000,25000,7,5,2
 BR0374 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop  Polos 1 1/2,pcs,null,2500,6000,6000,6000,23,10,0
BR1426,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"flok sok 3x2,5",pcs,null,10000,15000,15000,15000,42,10,1
 BR0428 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiting Lampu Broco,pcs,null,9467,15000,15000,15000,44,10,23
 BR0096 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Gipsun 7Cm Ecer,pcs,null,350,500,500,500,99999963,1,34
 BR1156 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tambang N0 8 Meter,mtr,null,2800,5000,5000,5000,99999927,5,75
 BR1090 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok 6'',pcs,null,37000,85000,85000,85000,17,2,0
 BR1255 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,selang mesin cuci 2m,bh,null,27500,40000,40000,40000,10,3,2
 BR0588 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Nyamuk Almunium,mtr,null,19500,25000,25000,25000,90,20,0
 BR0424 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiser S6  Ecer,pcs,null,200,200,200,200,99999933,5,37
BR1310,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,silent botol putih,pcs,null,18000,30000,30000,30000,23,5,5
 BR0858 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku 12Cm,kg,null,12500,20000,20000,17000,22.75,20,2.25
BR1301,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tiner botol ND,pcs,null,4500,6000,6000,6000,27,10,21
BR1399,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cas karung/roda,roda,null,10000,10000,10000,10000,100000000,6,0
BR1406,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,jendela almunium,set,null,800000,900000,900000,900000,1,1,0
 BR0116 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Bok Mcb tempel 1,bh,null,2000,5000,5000,5000,11,2,4
BR1351,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,amplas meter 320,meter,null,4500,6000,6000,6000,48.5,20,1.5
 BR1148 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,T Dus hitam,pcs,null,1500,5000,5000,5000,59,15,11
 BR0433 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flodrain Stelis Std,pcs,null,6500,15000,15000,15000,24,10,5
 BR1004 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Saklar 1 OB,pcs,null,11687,17000,17000,15000,9,5,2
BR1311,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,silen botol clear,pcs,null,18000,30000,30000,30000,22,5,17
 BR1256 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,skrup kayu 3in ecer,pcs,null,700,1000,1000,800,99999954,20,46
 BR0391 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ember Kecil Oren,pcs,null,7500,10000,10000,10000,247,15,28
 BR0151 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 194 1kg,klg,null,71225,78000,78000,76000,13,4,4
 BR1046 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Seng Talang 60Cm ,mtr,null,23500,32000,32000,29000,236.5,50,11
 BR0287 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1553 4.5kg,kaleng,null,63407,75000,75000,72000,1,3,2
 BR0680 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Bagus Yozuri 1',pcs,null,2900,5000,5000,5000,34,12,15
BR1272,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,paku grc ons,ons,null,5000,8000,8000,8000,310.5,20,13.5
 BR0982 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ring Besi  8X15 6 Ful ,pcs,null,1250,1600,1600,1300,1003,200,515
 BR1006 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dempul Sanpolak  1Kg,pcs,null,47500,55000,55000,55000,13,5,4
 BR0159 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 331 1kg,klg,null,71225,78000,78000,76000,7,4,2
 BR0515 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Hebel 10Cm,kbk,null,440000,500000,590000,480000,99999960.75,10,31.25
 BR0107 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi 8 Ful Msi,btg,null,35076,48000,49000,47000,70,30,146
 BR0549 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kabel Eterna 3X1,5  /M",mtr,null,12600,16000,13600,13600,55,60,25
 BR0755 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mangko Kotak ,pc,null,2750,5000,5000,5000,93,10,29
BR1369,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,MCB 10 AMPER,bh,null,18000,25000,25000,23000,9,3,2
BR1352,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas meter 400,meter,null,4500,6000,6000,6000,46.5,20,3.5
 BR0266 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1505 4.5kg putih,kaleng,null,63407,75000,75000,72000,37,10,35
 BR0916 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pengki Oren,pcs,null,11500,17000,17000,17000,50,12,9
 BR1051 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sikat Kawat Baja,pcs,null,4166,8000,8000,8000,34,5,2
 BR1182 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 1 1/2'' D,pcs,null,5200,9000,9000,9000,125,10,2
 BR0523 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,hendel pintu bagus soligen no 2,dus,null,95000,150000,150000,150000,20,5,4
 BR0522 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,hendel pintu bagus soligen no 1,dus,null,110000,170000,170000,170000,7,5,2
 BR0031 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 061 1kg,klng,null,54496,59500,59500,59500,26,4,14
 BR0032 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 061 4kg,galon,null,206000,220000,220000,220000,5,3,6
 BR0745 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Loster Bata 10X20,pc,null,2000,4000,4000,3000,99999974,20,80
 BR1189 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tee drat 1/2 kuningan,pcs,null,12000,14000,14000,14000,23,10,2
 BR0612 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni Drat Dalam Kuningan 1/2'',pcs,null,8209,14000,14000,14000,138,5,5
 BR0748 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Loster Krepyak 20X40,pc,null,15000,23000,23000,20000,99999981,20,7
 BR0608 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 6'',pcs,null,72000,95000,95000,95000,4,2,0
 BR0166 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 650 kecil,klg,null,11500,15000,15000,14000,5,2,2
 BR0686 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Biasa 1'',pcs,null,1300,3000,3000,3000,215,12,3
 BR0576 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kaso Ikatan 6Btg/Ikat,ikat,null,83500,105000,105000,95000,48,5,5
 BR0962 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Regulator Caisar mter,pcs,null,75000,85000,85000,85000,1,1,0
 BR1218 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Triplek 4Mm  Putih,lmbr,null,45500,59000,59000,55000,124,20,30
 BR1219 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Triplek 6Mm ALBA,lmbr,null,55000,69000,69000,65000,40,20,38
BR0269,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir ayak karung,karung,null,25000,30000,30000,30000,999999952.5,1,35
 BR1220 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Triplek 8Mm,lmbr,null,69000,83000,85000,81000,100,20,17
 BR1210 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tiner kaleng srikandi 1kg,kleng,null,21000,30000,30000,30000,49,5,23
 BR0473 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gegep Camel Bagus 9'',pcs,null,35000,42000,42000,39000,22,5,8
 BR0591 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Tali Putih,kg,null,23500,35000,35000,35000,54.64,10,6.36
 BR1033 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Selang Timbang Onda 1/4,mtr,null,2380,5000,5000,5000,186,50,34
 BR1041 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sendok Semen No 1 ,pcs,null,9000,18000,18000,18000,33,5,7
 BR0910 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir kasar /kubik,kubik,null,265000,350000,400000,300000,99999921.16,1,36
 BR0488 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gergaji Besi Sanflek,pcs,null,11500,18000,18000,18000,44,10,9
 BR0097 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Baut Rufing 5Cm,pcs,null,420,600,600,550,99998799,500,660
 BR1078 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Soda Api besar,pcs,null,10000,18000,18000,16000,34,10,12
 BR0596 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 1 1/4'' D,pcs,null,6393,6000,6000,6000,192,15,14
 BR1128 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,split / kubik,kbik,null,215000,325000,375000,250000,99999964,10,16.5
 BR0008 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas Bulat /Dis,pcs,null,600,1500,1500,1200,99999974,2,19
 BR0041 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Aquaprof 061 20Kg ABU,pel,null,945349,990000,990000,980000,2,3,1
 BR0631 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem Gas 1/2,pcs,null,2000,3000,3000,3000,107,10,4
 BR0408 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tipis 4'' Siyota,psg,null,8750,17000,17000,14000,65,12,3
 BR0909 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pasir kasar / roda 1/4 kbik,roda,null,67000,105000,105000,105000,99999963,1,25
 BR0945 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Starion 2 1/2 D,btg,null,42201,64000,64000,59000,62,5,8
 BR0652 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kramik Lantai K Mandi Ksar 25X25,dus,null,55000,65000,65000,65000,99999981,5,13
 BR0589 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Nyamuk Baja ,mtr,null,18500,30000,30000,30000,217.5,20,17
 BR0470 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gantungan Talang 6'',bh,null,11211,15000,15000,15000,122,10,37
 BR1152 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Talang Kotak Putih,btg,null,50825,75000,75000,75000,100,5,0
